entry,timeGMT,timeELA_s,CRC,exec,currSpeed_01_RPM,refSpeed_01_RPM,state,clcMode,voltage_V,current_mA,power_mW,testName,rwID,startTime
1,23:59:21 GMT,0.207,1,1,9996,0,4,1,4.996,22.2,110.911,zeroCrossTest,RW0-0072,20200915165921
2,23:59:22 GMT,0.424,1,1,9558,0,4,1,5.028,18.7,94.024,zeroCrossTest,RW0-0072,20200915165921
3,23:59:22 GMT,0.643,1,1,9076,0,4,1,5.016,21.2,106.339,zeroCrossTest,RW0-0072,20200915165921
4,23:59:22 GMT,0.861,1,1,8589,0,4,1,5.024,20.8,104.499,zeroCrossTest,RW0-0072,20200915165921
5,23:59:22 GMT,1.08,1,1,8097,0,4,1,5.016,20.7,103.831,zeroCrossTest,RW0-0072,20200915165921
6,23:59:22 GMT,1.298,1,1,7601,0,4,1,5.004,22.8,114.091,zeroCrossTest,RW0-0072,20200915165921
7,23:59:23 GMT,1.516,1,1,7098,0,4,1,5.02,19.8,99.396,zeroCrossTest,RW0-0072,20200915165921
8,23:59:23 GMT,1.735,1,1,6760,0,4,1,5.016,22.5,112.86,zeroCrossTest,RW0-0072,20200915165921
9,23:59:23 GMT,1.953,1,1,6418,0,4,1,5.024,20.7,103.997,zeroCrossTest,RW0-0072,20200915165921
10,23:59:23 GMT,2.171,1,1,5898,0,4,1,5.016,20.6,103.33,zeroCrossTest,RW0-0072,20200915165921
11,23:59:23 GMT,2.39,1,1,5546,0,4,1,5.008,24.1,120.693,zeroCrossTest,RW0-0072,20200915165921
12,23:59:24 GMT,2.608,1,1,5369,0,4,1,5.024,18.8,94.451,zeroCrossTest,RW0-0072,20200915165921
13,23:59:24 GMT,2.826,1,1,5009,0,4,1,5.016,21.0,105.336,zeroCrossTest,RW0-0072,20200915165921
14,23:59:24 GMT,3.045,1,1,4492,0,4,1,5.02,20.3,101.906,zeroCrossTest,RW0-0072,20200915165921
15,23:59:24 GMT,3.263,1,1,4191,0,4,1,5.012,22.5,112.77,zeroCrossTest,RW0-0072,20200915165921
16,23:59:25 GMT,3.482,1,1,3923,0,4,1,5.008,23.6,118.189,zeroCrossTest,RW0-0072,20200915165921
17,23:59:25 GMT,3.7,1,1,3659,0,4,1,5.024,20.3,101.987,zeroCrossTest,RW0-0072,20200915165921
18,23:59:25 GMT,3.918,1,1,3381,0,4,1,5.016,22.3,111.857,zeroCrossTest,RW0-0072,20200915165921
19,23:59:25 GMT,4.137,1,1,3154,0,4,1,5.024,19.1,95.958,zeroCrossTest,RW0-0072,20200915165921
